X,Y,RecId,CrimeId,AgencyId,Block,Street,City,State,Zip,CrimeCode,CrimeDescription,Aggregated Desc
-122.0740113,37.7081046,437845,19021285,ACSO,18900 REDWOOD RD,18949 REDWOOD RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1104902,37.68163836,437846,19021288,ACSO,19000 STANDISH AV,19060 STANDISH AV,HAYWARD,CA,94541,11D,CONTACT OF MINOR WITH INTENT TO COMMIT SEXUAL OFFENSE,
-121.6271002,37.59141213,437848,19021287,ACSO,19500 MINES RD,19500 MINES RD,LIVERMORE,CA,94550,999,INCIDENT REPORT,
-122.0894506,37.6743956,437851,19021290,ACSO,FOOTHILL BL/ GROVE WY,FOOTHILL BL/ GROVE WY,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.1124404,37.67026216,437853,19021292,ACSO,S GARDEN AV/ MARIN AV,S GARDEN AV/ MARIN AV,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.0894374,37.67438884,437855,19021293,ACSO,A ON I880 SB/ SB I880,A ON I880 SB/ SB I880,HAYWARD,CA,94541,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0894374,37.67438884,437855,19021293,ACSO,A ON I880 SB/ SB I880,A ON I880 SB/ SB I880,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894374,37.67438884,437855,19021293,ACSO,A ON I880 SB/ SB I880,A ON I880 SB/ SB I880,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.0894374,37.67438884,437855,19021293,ACSO,A ON I880 SB/ SB I880,A ON I880 SB/ SB I880,HAYWARD,CA,94541,999,LICENSE SUSPENDED/REVOKED,
-122.0894374,37.67438884,437857,19021291,ACSO,W A ST/ ARBOR AV,W A ST/ ARBOR AV,HAYWARD,CA,94541,999,DRIVE WHILE LIC SUSP DUI,
-122.0894374,37.67438884,437857,19021291,ACSO,W A ST/ ARBOR AV,W A ST/ ARBOR AV,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0894374,37.67438884,437857,19021291,ACSO,W A ST/ ARBOR AV,W A ST/ ARBOR AV,HAYWARD,CA,94541,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.0894374,37.67438884,437857,19021291,ACSO,W A ST/ ARBOR AV,W A ST/ ARBOR AV,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.0894374,37.67438884,437857,19021291,ACSO,W A ST/ ARBOR AV,W A ST/ ARBOR AV,HAYWARD,CA,94541,280,RECEIVE/ETC KNOWN STOLEN PROPERTY (UNDER $950),
-122.0894506,37.6743956,437858,19021295,ACSO,A ST/ FILBERT ST,A ST/ FILBERT ST,HAYWARD,CA,94541,90D,DUI ALCOHOL AND DRUG,
-122.0894506,37.6743956,437858,19021295,ACSO,A ST/ FILBERT ST,A ST/ FILBERT ST,HAYWARD,CA,94541,35A,POSSESS NARCOTIC CONTROLLED SUBSTANCE,
-122.0872729,37.69814592,437863,19021298,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,999,ARREST WARRANT - FEL,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE FOR SALE,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.1236765,37.70863922,437866,19021296,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,35A,TRANSPORT/ETC CONTROLLED SUBSTANCE,
-122.1236765,37.70863922,437867,19021297,ACSO,15100 FREEDOM AV,15101 FREEDOM AV,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.1105936,37.68031094,437870,19021303,ACSO,100 MEDFORD AV,148 MEDFORD AV,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.0558791,37.68442761,437871,19021304,ACSO,2800 KELLY ST,2868 KELLY ST,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.1256996,37.69312762,437872,19021301,ACSO,15600 VASSAR AV,15604 VASSAR AV,SAN LORENZO,CA,94580,999,ARREST WARRANT - MISD,
-122.0739669,37.6999631,437879,19021306,ACSO,20000 REDWOOD RD,20080 REDWOOD RD,CASTRO VALLEY,CA,94546,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.0739669,37.6999631,437879,19021306,ACSO,20000 REDWOOD RD,20080 REDWOOD RD,CASTRO VALLEY,CA,94546,90Z,VIOLATION OF PROBATION MISDEMEANOR,
-122.1146928,37.66836527,437880,19021302,ACSO,600 W SUNSET BL,662 W SUNSET BL,HAYWARD,CA,94541,23H,THEFT OF PERSONAL PROPERTY,
-122.1168056,37.68186623,437882,19021305,ACSO,17500 RAINIER AV,17580 RAINIER AV,HAYWARD,CA,94541,999,SUSPICIOUS CIRCUMSTANCES,
-122.1259819,37.67106743,437884,19021317,ACSO,800 BOCKMAN RD,800 BOCKMAN RD,SAN LORENZO,CA,94580,280,RECEIVE/ETC KNOWN STOLEN PROPERTY (UNDER $950),
-122.1230101,37.70987277,437885,19021314,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,23H,THEFT OF PERSONAL PROPERTY,
-122.0872729,37.69814592,437889,19021320,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.12129,37.7158726,437890,19021309,ACSO,2000 FAIRMONT DR,2060 FAIRMONT DR,SAN LEANDRO,CA,94578,13B,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,
-121.9260667,37.71709245,437891,19021316,ACSO,DUBLIN BL/ FALLON RD,DUBLIN BL/ FALLON RD,DUBLIN,CA,94568,999,TOW ABAND VEH,
-122.0894506,37.6743956,437894,19021313,ACSO,A ST/ MEEKLAND AV,A ST/ MEEKLAND AV,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.0894506,37.6743956,437897,19021322,ACSO,GROVE WY/ MONTGOMERY AV,GROVE WY/ MONTGOMERY AV,HAYWARD,CA,94541,999,TOW VEH PKD 72 HR,
-122.1291596,37.67945138,437899,19021325,ACSO,HESPERIAN BL/ PASEO GRANDE,HESPERIAN BL/ PASEO GRANDE,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.0834776,37.67359026,437900,19021326,ACSO,ALICE ST/ CLAIRE ST,ALICE ST/ CLAIRE ST,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1350101,37.68668336,437907,19021331,ACSO,600 LEWELLING BL,699 LEWELLING BL,SAN LEANDRO,CA,94579,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0894506,37.6743938,437909,19021328,ACSO,E 14TH ST/ 171ST AV,E 14TH ST/ 171ST AV,HAYWARD,CA,94541,999,OUTSIDE WARRANT-FEL,
-122.0500462,37.68707813,437910,19021332,ACSO,22600 MOSSY ROCK DR,22639 MOSSY ROCK DR,HAYWARD,CA,94541,999,OUTSIDE WARRANT-MISD,
-122.0500462,37.68707813,437910,19021332,ACSO,22600 MOSSY ROCK DR,22639 MOSSY ROCK DR,HAYWARD,CA,94541,999,LOCATED PERSON -ADULT OR JUVENILE,
-122.144026,37.67223757,437919,19021338,ACSO,1800 VIA AMIGOS,1801 VIA AMIGOS,SAN LORENZO,CA,94580,999,"LOST,STOLEN LICENSE PLATE",
-122.1407027,37.67183109,437920,19021339,ACSO,16100 VIA SONORA,16163 VIA SONORA,SAN LORENZO,CA,94580,999,"LOST,STOLEN LICENSE PLATE",
-122.1128125,37.67071213,437923,19021341,ACSO,21200 GARDEN AV,21235 GARDEN AV,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.050566,37.67571,437924,19021342,ACSO,HANSEN RD/ RANDALL WY,HANSEN RD/ RANDALL WY,HAYWARD,CA,94541,R24,RECOVERED STOLEN AUTO - OUTSIDE AGENCY,
-122.050566,37.67571,437924,19021342,ACSO,HANSEN RD/ RANDALL WY,HANSEN RD/ RANDALL WY,HAYWARD,CA,94541,999,"LOST,STOLEN LICENSE PLATE",
-122.117112,37.71632032,437927,19021345,ACSO,2300 FAIRMONT DR,2300 FAIRMONT DR,SAN LEANDRO,CA,94578,999,DRIVE WHILE LIC SUSP DUI,
-122.117112,37.71632032,437927,19021345,ACSO,2300 FAIRMONT DR,2300 FAIRMONT DR,SAN LEANDRO,CA,94578,999,OPERATING VEH WHICH HAS BEEN PROHIBITED BY CRT ORD,
-122.1142252,37.70327789,437928,19021348,ACSO,16000 LIBERTY ST,16001 LIBERTY ST,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.0872729,37.69814592,437931,19021351,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0894374,37.67438884,437933,19021349,ACSO,FLAGG ST/ SMALLEY AV,FLAGG ST/ SMALLEY AV,HAYWARD,CA,94541,999,LICENSE SUSPENDED/REVOKED,
-122.0894374,37.67438884,437933,19021349,ACSO,FLAGG ST/ SMALLEY AV,FLAGG ST/ SMALLEY AV,HAYWARD,CA,94541,90D,DUI ALCOHOL/DRUGS,
-122.0894506,37.6743956,437935,19021344,ACSO,BLOSSOM WY/ MEEKLAND AV,BLOSSOM WY/ MEEKLAND AV,HAYWARD,CA,94541,90D,DUI ALCOHOL/DRUGS,
-122.1270609,37.7026624,437936,19021353,ACSO,E 14TH ST/ ASHLAND AV,E 14TH ST/ ASHLAND AV,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.0912237,37.67483501,437937,19021356,ACSO,22300 PERALTA ST,22386 PERALTA ST,SAN LEANDRO,CA,94541,999,DRIVER UNLICENSED,
-122.1144857,37.70229149,437938,19021359,ACSO,16000 MAUBERT AV,16035 MAUBERT AV,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0680359,37.68573214,437941,19021358,ACSO,22200 MOYERS ST,22232 MOYERS ST,CASTRO VALLEY,CA,94546,999,MISSING PERSON,
-122.0894506,37.6743938,437942,19021355,ACSO,GROVE WY/ MEEKLAND AV,GROVE WY/ MEEKLAND AV,HAYWARD,CA,94541,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1240573,37.70897646,437943,19021362,ACSO,15000 FREEDOM AV,15015 FREEDOM AV,SAN LEANDRO,CA,94578,23F,BURGLARY - VEHICLE,
-122.0790703,37.70091137,437945,19021365,ACSO,ANITA AV/ CASTRO VALLEY BL,ANITA AV/ CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1147991,37.69005186,437946,19021363,ACSO,900 LYNN CT,940 LYNN CT,SAN LORENZO,CA,94580,13C,THREATEN CRIME W/INTENT TO TERRORIZE,
-122.1147991,37.69005186,437946,19021363,ACSO,900 LYNN CT,940 LYNN CT,SAN LORENZO,CA,94580,13B,BATTERY ON PERSON,
-122.1147991,37.69005186,437946,19021363,ACSO,900 LYNN CT,940 LYNN CT,SAN LORENZO,CA,94580,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1147991,37.69005186,437946,19021363,ACSO,900 LYNN CT,940 LYNN CT,SAN LORENZO,CA,94580,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.1242142,37.67539063,437947,19021364,ACSO,17500 HESPERIAN BL,17555 HESPERIAN BL,SAN LORENZO,CA,94580,90D,DUI ANY DRUG,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,999,DRIVER UNLICENSED,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,26C,FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,520,CARRY CONCEALED WEAPON IN VEHICLE,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,520,PERSON NOT REGISTERED OWNER OF HANDGUN,
-122.0894506,37.6743938,437948,19021357,ACSO,CITY CENTER DR/ FOOTHILL BL,CITY CENTER DR/ FOOTHILL BL,HAYWARD,CA,94541,520,"MINOR IN POSSESSION OF CONCEALABLE FIREARM M OR CJW, DOC",
-122.0894506,37.6743938,437949,19021366,ACSO,A ST/ FOOTHILL BL,A ST/ FOOTHILL BL,HAYWARD,CA,94541,90D,DUI ALCOHOL/DRUGS,
-122.090486,37.68389245,437950,19021367,ACSO,21500 FOOTHILL BL,21501 FOOTHILL BL,HAYWARD,CA,94541,999,OUTSIDE WARRANT-MISD,
-122.1213146,37.70859118,437951,19021369,ACSO,15200 FOOTHILL BL,15200 FOOTHILL BL,SAN LEANDRO,CA,94578,13A,FORCE OR ADW NOT FIREARM:GBI LIKELY,
-122.1058467,37.66871657,437954,19021368,ACSO,22000 HATHAWAY AV,22063 HATHAWAY AV,HAYWARD,CA,94541,999,SUSPICIOUS DEATH,
-122.1203834,37.70765775,437957,19021373,ACSO,15400 FOOTHILL BL,15430 FOOTHILL BL,SAN LEANDRO,CA,94578,280,APPROPRIATE LOST PROPERTY (UNDER $400),
-122.1203834,37.70765775,437958,19021374,ACSO,15400 FOOTHILL BL,15430 FOOTHILL BL,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.099438,37.6798165,437960,19021378,ACSO,700 BLOSSOM WY,763 BLOSSOM WY,HAYWARD,CA,94541,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.0632314,37.6808555,437965,19021375,ACSO,22800 VERMONT ST,22818 VERMONT ST,HAYWARD,CA,94541,13C,THREATEN CRIME W/INTENT TO TERRORIZE,
-122.0632314,37.6808555,437965,19021375,ACSO,22800 VERMONT ST,22818 VERMONT ST,HAYWARD,CA,94541,999,ARREST WARRANT - MISD,
-122.0632314,37.6808555,437965,19021375,ACSO,22800 VERMONT ST,22818 VERMONT ST,HAYWARD,CA,94541,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.0903369,37.69266542,437966,19021382,ACSO,2400 CASTRO VALLEY BL,2492 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,220,BURGLARY,
-122.095471,37.68154244,437967,19021383,ACSO,21300 MISSION BL,21388 MISSION BL,HAYWARD,CA,94541,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.0654229,37.69913209,437968,19021385,ACSO,4200 OMEGA AV,4236 OMEGA AV,CASTRO VALLEY,CA,94546,250,"OBTAIN MONEY,ETC UNDER FALSE PRETENSES -OVER $400",
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,280,POSSESS STOLEN VEHICLE/VESSEL/ETC (OVER $950),
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,90Z,OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,90Z,VIOLATION PAROLE:FELONY,
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,90Z,VIOLATION OF PROBATION FELONY,
-122.1975651,37.79041772,437969,19021376,ACSO,GREEN ACRE RD/ MACARTHUR BL,GREEN ACRE RD/ MACARTHUR BL,OAKLAND,CA,94619,35A,POSSESS CONTROLLED SUBSTANCE,
-122.0993424,37.68467415,437970,19021380,ACSO,20800 MISSION BL,20800 MISSION BL,HAYWARD,CA,94541,90D,DUI ALCOHOL/DRUGS,
-122.0947311,37.68420475,437973,19021391,ACSO,21100 OCEAN VIEW DR,21131 OCEAN VIEW DR,HAYWARD,CA,94541,999,"LOST,STOLEN LICENSE PLATE",
-122.2294831,37.77783179,437975,19021395,ACSO,2400 E 12TH ST,2425 E 12TH ST,OAKLAND,CA,94601,999,OUTSIDE AGENCY ASSIST,
-122.1837299,37.76289791,437976,19021396,ACSO,7100 HOLLY ST,7123 HOLLY ST,OAKLAND,CA,94601,999,OUTSIDE AGENCY ASSIST,
-122.2294831,37.77783179,437979,19021399,ACSO,2400 E 12TH ST,2425 E 12TH ST,OAKLAND,CA,94601,999,OUTSIDE AGENCY ASSIST,
-122.1230101,37.70987277,437984,19021400,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.1230101,37.70987277,437984,19021400,ACSO,15000 FOOTHILL BL,15001 FOOTHILL BL,SAN LEANDRO,CA,94578,290,VANDALISM ($400 OR MORE),
-121.8681155,37.72483702,437986,19021120,ACSO,3700 HOBSTONE PL,3783 HOBSTONE PL,DUBLIN,CA,94568,999,BITING OR ATTACKING ANIMAL (HUMANS OR OTHER ANIMALS),
-122.1273703,37.67633719,437992,19021406,ACSO,500 VIA MIRABEL,583 VIA MIRABEL,SAN LORENZO,CA,94580,999,DOG ATTACK ON ANOTHER ANIMAL,
-122.0610752,37.6789799,437995,19021402,ACSO,2000 D ST,2058 D ST,HAYWARD,CA,94541,13A,ASSAULT WITH FIREARM ON PERSON,
-122.0757227,37.71180304,437997,19021407,ACSO,18400 JOSEPH DR,18425 JOSEPH DR,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.125355,37.70712,438000,19021408,ACSO,"XY(609226643,208497268)","XY(609226643,208497268)",SAN LEANDRO,CA,94578,999,FOUND PROPERTY,
-122.1000759,37.7084303,438003,19021411,ACSO,2800 SYDNEY WY,2823 SYDNEY WY,CASTRO VALLEY,CA,94546,240,TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,
-122.1142481,37.70433526,438004,19021409,ACSO,15900 FOOTHILL BL,15942 FOOTHILL BL,SAN LEANDRO,CA,94578,999,FOUND PROPERTY,
-122.0642476,37.68893855,438005,19021410,ACSO,2800 GROVE WY,2850 GROVE WY,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.0642476,37.68893855,438005,19021410,ACSO,2800 GROVE WY,2850 GROVE WY,CASTRO VALLEY,CA,94546,13A,ELDER/DEPENDENT ADULT CRUELTY,
-122.1109075,37.68576835,438008,19021415,ACSO,17500 WICKMAN PL,17521 WICKMAN PL,SAN LORENZO,CA,94580,290,VANDALISM:DAMAGE PROPERTY,
-122.1203834,37.70765775,438009,19021414,ACSO,15400 FOOTHILL BL,15430 FOOTHILL BL,SAN LEANDRO,CA,94578,999,72 HOUR MENTAL HEALTH,
-122.0872729,37.69814592,438013,19021417,ACSO,20100 LAKE CHABOT RD,20103 LAKE CHABOT RD,CASTRO VALLEY,CA,94546,999,72 HOUR MENTAL HEALTH,
-122.1112325,37.67797054,438017,19021421,ACSO,19400 MEEKLAND AV,19471 MEEKLAND AV,HAYWARD,CA,94541,23A,PETTY THEFT,
-122.1099865,37.63354234,438019,19021418,ACSO,HESPERIAN BL/ W WINTON AV,HESPERIAN BL/ W WINTON AV,HAYWARD,CA,94545,90D,RIDING BICYCLE UNDER INFLUENCE OF ALCOHOL AND/OR DRUGS,
-122.1099865,37.63354234,438019,19021418,ACSO,HESPERIAN BL/ W WINTON AV,HESPERIAN BL/ W WINTON AV,HAYWARD,CA,94545,999,ARREST WARRANT - MISD,
-122.1099865,37.63354234,438019,19021418,ACSO,HESPERIAN BL/ W WINTON AV,HESPERIAN BL/ W WINTON AV,HAYWARD,CA,94545,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.1099865,37.63354234,438019,19021418,ACSO,HESPERIAN BL/ W WINTON AV,HESPERIAN BL/ W WINTON AV,HAYWARD,CA,94545,35A,USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,
-122.1106628,37.69964926,438021,19021425,ACSO,16300 MAUBERT AV,16305 MAUBERT AV,SAN LEANDRO,CA,94578,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1723496,37.71461398,438022,19021422,ACSO,I880/ I92,I880/ I92,SAN LEANDRO,CA,,90D,DUI ALCOHOL/DRUGS,
-122.1723496,37.71461398,438022,19021422,ACSO,I880/ I92,I880/ I92,SAN LEANDRO,CA,,999,DRIVER UNLICENSED,
-122.1723496,37.71461398,438022,19021422,ACSO,I880/ I92,I880/ I92,SAN LEANDRO,CA,,90D,DUI ALCOHOL/0.08 PERCENT,
-122.0644629,37.68880573,438023,19021424,ACSO,2800 GROVE WY,2881 GROVE WY,CASTRO VALLEY,CA,94546,290,VANDALISM ($400 OR MORE),
-122.0706637,37.70233033,438024,19021413,ACSO,19700 SALEM RD,19798 SALEM RD,CASTRO VALLEY,CA,94546,13B,INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,
-122.1299919,37.70330714,438025,19021423,ACSO,15000 HESPERIAN BL,15018 HESPERIAN BL,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.0867639,37.69409387,438026,19021428,ACSO,2700 CASTRO VALLEY BL,2757 CASTRO VALLEY BL,CASTRO VALLEY,CA,94546,23H,GRAND THEFT - ALL OTHER,
-122.142311,37.67012546,438027,19021426,ACSO,1700 VIA REDONDO,1751 VIA REDONDO,SAN LORENZO,CA,94580,90C,DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,
-122.1270609,37.70266855,438028,19021427,ACSO,164TH AV/ LIBERTY ST,164TH AV/ LIBERTY ST,SAN LEANDRO,CA,94578,520,FELON IN POSSESSION OF TEAR GAS OR TEAR GAS WEAPON,
-122.1270609,37.70266855,438028,19021427,ACSO,164TH AV/ LIBERTY ST,164TH AV/ LIBERTY ST,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION FELONY,
-122.1270609,37.70266855,438028,19021427,ACSO,164TH AV/ LIBERTY ST,164TH AV/ LIBERTY ST,SAN LEANDRO,CA,94578,520,COMMERCE/TRANSFER/POSSESS BILLY CLUB,
-122.153143,37.72381136,438029,19021431,ACSO,CHUMALIA ST/ HYDE ST,CHUMALIA ST/ HYDE ST,SAN LEANDRO,CA,94577,35B,POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,
-122.153143,37.72381136,438029,19021431,ACSO,CHUMALIA ST/ HYDE ST,CHUMALIA ST/ HYDE ST,SAN LEANDRO,CA,94577,35A,POSSESS CONTROLLED SUBSTANCE,
-122.153143,37.72381136,438029,19021431,ACSO,CHUMALIA ST/ HYDE ST,CHUMALIA ST/ HYDE ST,SAN LEANDRO,CA,94577,999,DRIVER UNLICENSED,
-122.1274701,37.70442646,438030,19021430,ACSO,E 14TH ST/ SAN LEANDRO BL,E 14TH ST/ SAN LEANDRO BL,SAN LEANDRO,CA,94578,90D,DUI ANY DRUG,
-122.1274701,37.70442646,438030,19021430,ACSO,E 14TH ST/ SAN LEANDRO BL,E 14TH ST/ SAN LEANDRO BL,SAN LEANDRO,CA,94578,35A,POSSESS CONTROLLED SUBSTANCE,
-122.1081238,37.69330078,438031,19021429,ACSO,1400 167TH AV,1444 167TH AV,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.0748437,37.68368147,438032,19021432,ACSO,22200 N 6TH ST,22256 N 6TH ST,CASTRO VALLEY,CA,94546,13B,BATTERY ON PERSON,
-122.110842,37.69439601,438034,19021437,ACSO,1400 165TH AV,1411 165TH AV,SAN LEANDRO,CA,94578,999,EVIDENCE IMPOUND; VEH IS EVIDENCE OR CONTAINS EVI.,
-122.1230581,37.70538042,438036,19021435,ACSO,15400 LARK ST,15444 LARK ST,SAN LEANDRO,CA,94578,999,DRIVE WHILE LIC SUSP DUI,
-122.1230581,37.70538042,438036,19021435,ACSO,15400 LARK ST,15444 LARK ST,SAN LEANDRO,CA,94578,90D,DUI ALCOHOL/DRUGS,
-122.1230581,37.70538042,438036,19021435,ACSO,15400 LARK ST,15444 LARK ST,SAN LEANDRO,CA,94578,90Z,CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,
-122.1409986,37.70162986,438037,19021433,ACSO,HALCYON DR/ WASHINGTON AV,HALCYON DR/ WASHINGTON AV,SAN LEANDRO,CA,94578,90Z,VIOLATION OF PROBATION FELONY,
-122.1409986,37.70162986,438037,19021433,ACSO,HALCYON DR/ WASHINGTON AV,HALCYON DR/ WASHINGTON AV,SAN LEANDRO,CA,94578,999,LICENSE SUSPENDED/REVOKED,
-122.1409986,37.70162986,438037,19021433,ACSO,HALCYON DR/ WASHINGTON AV,HALCYON DR/ WASHINGTON AV,SAN LEANDRO,CA,94578,26B,POSSESS INCOMPLETE ACCESS CARD,
-122.0894506,37.6743956,438038,19021438,ACSO,D ST/ WATKINS ST,D ST/ WATKINS ST,HAYWARD,CA,94541,90D,DUI ANY DRUG,
-122.0894506,37.6743956,438038,19021438,ACSO,D ST/ WATKINS ST,D ST/ WATKINS ST,HAYWARD,CA,94541,999,DRIVER UNLICENSED,
-122.0403984,37.69789616,438039,19021439,ACSO,5000 OLD DUBLIN RD,5015 OLD DUBLIN RD,HAYWARD,CA,94552,90Z,CONTEMPT OF COURT:VIOLATE PROTECTIVE ORDER/ETC,
-122.0969019,37.67130716,438040,19021440,ACSO,400 LAUREL AV,413 LAUREL AV,HAYWARD,CA,94541,999,72 HOUR MENTAL HEALTH,
-122.0739709,37.69837206,438042,19021442,ACSO,20400 REDWOOD RD,20439 REDWOOD RD,CASTRO VALLEY,CA,94546,23F,BURGLARY - VEHICLE,
-122.123401,37.71075227,438043,19021445,ACSO,2000 150TH AV,2000 150TH AV,SAN LEANDRO,CA,94578,999,COUNTY VEHICLE ACCIDENT/DAMAGE REPORT,
